"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","QuadName","Grazing","paddock","Group","Treatment"
"27","Q1",2012,16,21.8790131118335,6.720370966023,3,0,11.540267,"E1 Q1","UG",NA,"E1","Control"
"28","Q1",2012,17,16.138303317017,4.9754185901165,3,0,38.50821,"E1 Q1","UG",NA,"E1","Control"
"29","Q1",2012,2,4.2483425818475,19.9183182288405,5,0,0,"E1 Q1","UG",NA,"E1","Control"
"30","Q1",2012,21,0.25,1.266547103881,2,1,1.945033,"E1 Q1","UG",NA,"E1","Control"
"31","Q1",2013,1,1,93.884133723612,7,0,6.905284,"E1 Q1","UG",NA,"E1","Control"
"32","Q1",2013,12,0.25,0.25,4,0,40.219501,"E1 Q1","UG",NA,"E1","Control"
"33","Q1",2013,16,28.244675493177,21.8790131118335,4,0,8.045328,"E1 Q1","UG",NA,"E1","Control"
"34","Q1",2013,17,16.9564298653845,16.138303317017,4,0,36.696101,"E1 Q1","UG",NA,"E1","Control"
"35","Q1",2013,2,13.01123311863,4.2483425818475,6,0,0,"E1 Q1","UG",NA,"E1","Control"
"36","Q1",2014,1,14.929155164781,1,8,0,8.795706,"E1 Q1","UG",NA,"E1","Control"
"37","Q1",2014,12,12.0391554904055,0.25,5,0,40.810354,"E1 Q1","UG",NA,"E1","Control"
"38","Q1",2014,16,15.274098797296,28.244675493177,5,0,6.596176,"E1 Q1","UG",NA,"E1","Control"
"39","Q1",2014,17,10.7156285925875,16.9564298653845,5,0,36.714602,"E1 Q1","UG",NA,"E1","Control"
"40","Q1",2014,2,15.0088147172995,13.01123311863,7,0,0,"E1 Q1","UG",NA,"E1","Control"
"41","Q1",2015,1,26.2244316880265,14.929155164781,9,0,8.888421,"E1 Q1","UG",NA,"E1","Control"
"42","Q1",2015,12,3.272715778875,12.0391554904055,6,0,38.677256,"E1 Q1","UG",NA,"E1","Control"
"43","Q1",2015,16,26.302835516805,15.274098797296,6,0,7.107495,"E1 Q1","UG",NA,"E1","Control"
"44","Q1",2015,17,3.39959916928348,10.7156285925875,6,0,36.709831,"E1 Q1","UG",NA,"E1","Control"
"45","Q1",2015,2,0.75,15.0088147172995,8,0,0,"E1 Q1","UG",NA,"E1","Control"
"46","Q1",2015,30,4.79004406150901,4.6214234615515,3,0,3.996464,"E1 Q1","UG",NA,"E1","Control"
"47","Q1",2015,32,2.0427352394535,3.306916689803,1,0,19.390126,"E1 Q1","UG",NA,"E1","Control"
"48","Q1",2015,33,0.5,0.25,1,1,0.381221,"E1 Q1","UG",NA,"E1","Control"
"49","Q1",2015,34,0.25,0.25,1,0,13.268707,"E1 Q1","UG",NA,"E1","Control"
"50","Q19",2007,1,1.94747632958649,0.25,1,0,11.208845,"P7 E1 Q1","UG",NA,"P7E1","Control"
"51","Q19",2008,1,6.85565089354999,1.94747632958649,1.5,0,10.992686,"P7 E1 Q1","UG",NA,"P7E1","Control"
"52","Q19",2008,10,0.25,0.25,1,1,0.613877,"P7 E1 Q1","UG",NA,"P7E1","Control"
"53","Q19",2008,11,0.5,0.250000000000004,1,0,24.114841,"P7 E1 Q1","UG",NA,"P7E1","Control"
"54","Q19",2008,12,1.6413207666865,0.25,1,0,5.21856,"P7 E1 Q1","UG",NA,"P7E1","Control"
"55","Q19",2008,13,0.249999999999998,0.25,1,0,19.25188,"P7 E1 Q1","UG",NA,"P7E1","Control"
"56","Q19",2008,15,0.25,0.249999999999998,1,0,24.002743,"P7 E1 Q1","UG",NA,"P7E1","Control"
"57","Q19",2008,19,1.05440913137,0.25,1,0,16.474452,"P7 E1 Q1","UG",NA,"P7E1","Control"
"58","Q19",2008,22,3.765301119001,0.25,1,0,17.059174,"P7 E1 Q1","UG",NA,"P7E1","Control"
"59","Q19",2008,24,0.25,0.25,1,0,21.237717,"P7 E1 Q1","UG",NA,"P7E1","Control"
"60","Q19",2008,29,0.25,0.25,1,0,9.05825900000001,"P7 E1 Q1","UG",NA,"P7E1","Control"
"61","Q19",2008,3,0.750000000000004,2.15289672090401,1,0,9.343487,"P7 E1 Q1","UG",NA,"P7E1","Control"
"62","Q19",2008,5,2.919900169168,0.249999999999996,1,1,2.535432,"P7 E1 Q1","UG",NA,"P7E1","Control"
"63","Q19",2008,6,0.249999999999999,0.249999999999999,1,0,9.786698,"P7 E1 Q1","UG",NA,"P7E1","Control"
"64","Q19",2008,7,0.250000000000002,0.25,1,0,23.663898,"P7 E1 Q1","UG",NA,"P7E1","Control"
"65","Q19",2008,8,0.249999999999998,0.249999999999998,1,0,18.740248,"P7 E1 Q1","UG",NA,"P7E1","Control"
"66","Q19",2009,1,11.97507338726,6.85565089354999,2.5,0,8.963693,"P7 E1 Q1","UG",NA,"P7E1","Control"
"67","Q19",2009,11,6.84194918949301,0.5,2,0,22.938937,"P7 E1 Q1","UG",NA,"P7E1","Control"
"68","Q19",2009,12,1.95608677126301,1.6413207666865,2,0,4.439604,"P7 E1 Q1","UG",NA,"P7E1","Control"
"69","Q19",2009,13,0.500000000000004,0.249999999999998,2,0,19.381606,"P7 E1 Q1","UG",NA,"P7E1","Control"
"70","Q19",2009,15,0.500000000000004,0.25,2,0,23.012048,"P7 E1 Q1","UG",NA,"P7E1","Control"
"71","Q19",2009,22,6.304866008473,3.765301119001,2,0,15.945311,"P7 E1 Q1","UG",NA,"P7E1","Control"
"72","Q19",2009,29,5.74830178784702,0.25,2,0,9.88330999999999,"P7 E1 Q1","UG",NA,"P7E1","Control"
"73","Q19",2009,3,6.23462902450601,0.750000000000004,2,0,4.56908299999999,"P7 E1 Q1","UG",NA,"P7E1","Control"
"74","Q19",2009,36,2.144739766089,3.8386079860165,1,0,23.263263,"P7 E1 Q1","UG",NA,"P7E1","Control"
"75","Q19",2009,37,3.4012364854335,1.23378340065999,1,0,9.267589,"P7 E1 Q1","UG",NA,"P7E1","Control"
"76","Q19",2009,40,0.25,0.25,1,1,0.46142,"P7 E1 Q1","UG",NA,"P7E1","Control"
"77","Q19",2009,41,0.25,0.25,1,0,26.70901,"P7 E1 Q1","UG",NA,"P7E1","Control"
"78","Q19",2009,42,3.07314377716548,0.25,1,0,35.086953,"P7 E1 Q1","UG",NA,"P7E1","Control"
"79","Q19",2009,43,4.62338680224549,0.25,1,0,10.721104,"P7 E1 Q1","UG",NA,"P7E1","Control"
"80","Q19",2009,44,1.5201657113655,0.25,1,0,13.296107,"P7 E1 Q1","UG",NA,"P7E1","Control"
"81","Q19",2009,45,0.500000000000004,0.250000000000004,1,0,8.269341,"P7 E1 Q1","UG",NA,"P7E1","Control"
"82","Q19",2009,5,3.182506953341,2.919900169168,2,1,1.145496,"P7 E1 Q1","UG",NA,"P7E1","Control"
"83","Q19",2009,7,0.749999999999998,0.250000000000002,2,0,23.927855,"P7 E1 Q1","UG",NA,"P7E1","Control"
"84","Q19",2010,1,15.9290236471205,11.97507338726,3.5,0,6.812633,"P7 E1 Q1","UG",NA,"P7E1","Control"
"85","Q19",2010,11,6.86815387933449,6.84194918949301,3,0,22.863327,"P7 E1 Q1","UG",NA,"P7E1","Control"
"86","Q19",2010,22,7.38058845475499,6.304866008473,3,0,14.798959,"P7 E1 Q1","UG",NA,"P7E1","Control"
"87","Q19",2010,29,4.16317472775949,5.74830178784702,3,0,7.851992,"P7 E1 Q1","UG",NA,"P7E1","Control"
"88","Q19",2010,3,4.6123725092115,6.23462902450601,3,0,2.567429,"P7 E1 Q1","UG",NA,"P7E1","Control"
"89","Q19",2010,32,5.733378831482,3.43097035405698,3,0,6.36690800000001,"P7 E1 Q1","UG",NA,"P7E1","Control"
"90","Q19",2010,36,4.12747035786,2.144739766089,2,0,22.051945,"P7 E1 Q1","UG",NA,"P7E1","Control"
"91","Q19",2010,4,10.150670809348,4.71754146619149,3,0,15.322725,"P7 E1 Q1","UG",NA,"P7E1","Control"
"92","Q19",2010,41,0.25,0.25,2,0,26.680438,"P7 E1 Q1","UG",NA,"P7E1","Control"
"93","Q19",2010,42,0.54673668451651,3.07314377716548,2,0,33.955447,"P7 E1 Q1","UG",NA,"P7E1","Control"
"94","Q19",2010,43,2.5047658696635,4.62338680224549,2,0,9.25699300000001,"P7 E1 Q1","UG",NA,"P7E1","Control"
"95","Q19",2010,47,2.423645150533,2.45250013577999,1,0,23.672655,"P7 E1 Q1","UG",NA,"P7E1","Control"
"96","Q19",2010,48,2.29755125854999,3.239927094656,1,0,3.415143,"P7 E1 Q1","UG",NA,"P7E1","Control"
"97","Q19",2010,5,5.8422268579095,3.182506953341,3,1,0.459285,"P7 E1 Q1","UG",NA,"P7E1","Control"
"98","Q19",2010,52,3.25241484320752,0.25,1,0,36.583263,"P7 E1 Q1","UG",NA,"P7E1","Control"
"99","Q19",2010,53,0.25,0.25,1,0,5.157631,"P7 E1 Q1","UG",NA,"P7E1","Control"
"100","Q19",2010,54,0.25,0.25,1,0,6.266842,"P7 E1 Q1","UG",NA,"P7E1","Control"
"101","Q19",2010,7,5.88318857828799,0.749999999999998,3,0,22.911157,"P7 E1 Q1","UG",NA,"P7E1","Control"
"102","Q19",2011,1,28.1227269858205,15.9290236471205,4.625,0,1.359625,"P7 E1 Q1","UG",NA,"P7E1","Control"
"103","Q19",2011,11,10.0190521512685,6.86815387933449,4,0,22.069806,"P7 E1 Q1","UG",NA,"P7E1","Control"
"104","Q19",2011,22,10.9998270376155,7.38058845475499,4,0,8.344639,"P7 E1 Q1","UG",NA,"P7E1","Control"
"105","Q19",2011,24,3.19806859480151,2.66227719633351,4,0,18.938402,"P7 E1 Q1","UG",NA,"P7E1","Control"
"106","Q19",2011,29,10.0596648803545,4.16317472775949,4,0,7.137961,"P7 E1 Q1","UG",NA,"P7E1","Control"
"107","Q19",2011,3,23.9644066049765,4.6123725092115,4,0,11.212553,"P7 E1 Q1","UG",NA,"P7E1","Control"
"108","Q19",2011,32,5.18357480321351,5.733378831482,4,0,4.54504,"P7 E1 Q1","UG",NA,"P7E1","Control"
"109","Q19",2011,36,5.446358637451,4.12747035786,3,0,23.699817,"P7 E1 Q1","UG",NA,"P7E1","Control"
"110","Q19",2011,38,0.577453324523,4.45365597835749,3,1,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"111","Q19",2011,4,5.794107078529,10.150670809348,4,0,13.751464,"P7 E1 Q1","UG",NA,"P7E1","Control"
"112","Q19",2011,41,0.7246353553585,0.25,3,0,26.211898,"P7 E1 Q1","UG",NA,"P7E1","Control"
"113","Q19",2011,42,3.00564930560401,0.54673668451651,3,0,35.193165,"P7 E1 Q1","UG",NA,"P7E1","Control"
"114","Q19",2011,43,3.62938971050151,2.5047658696635,3,0,10.798533,"P7 E1 Q1","UG",NA,"P7E1","Control"
"115","Q19",2011,47,3.24331257681601,2.423645150533,2,0,23.425919,"P7 E1 Q1","UG",NA,"P7E1","Control"
"116","Q19",2011,48,16.771956765069,2.29755125854999,2,0,3.548936,"P7 E1 Q1","UG",NA,"P7E1","Control"
"117","Q19",2011,5,6.730245556089,5.8422268579095,4,1,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"118","Q19",2011,52,10.6050007129775,3.25241484320752,2,0,34.495932,"P7 E1 Q1","UG",NA,"P7E1","Control"
"119","Q19",2011,53,2.892590514524,0.25,2,1,4.284631,"P7 E1 Q1","UG",NA,"P7E1","Control"
"120","Q19",2011,58,5.4950121742925,2.5705689529255,1,0,27.024259,"P7 E1 Q1","UG",NA,"P7E1","Control"
"121","Q19",2011,7,9.8429995510125,5.88318857828799,4,0,22.641482,"P7 E1 Q1","UG",NA,"P7E1","Control"
"122","Q19",2011,8,4.492371579897,3.37282337564,4,0,16.229238,"P7 E1 Q1","UG",NA,"P7E1","Control"
"123","Q19",2012,1,28.480686325382,28.1227269858205,5.66666666666667,0,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"124","Q19",2012,11,6.2350782762285,10.0190521512685,5,0,22.579539,"P7 E1 Q1","UG",NA,"P7E1","Control"
"125","Q19",2012,13,6.93837063554752,4.00960060746601,5,0,18.982705,"P7 E1 Q1","UG",NA,"P7E1","Control"
"126","Q19",2012,21,13.499111917295,14.776923718875,5,0,2.543228,"P7 E1 Q1","UG",NA,"P7E1","Control"
"127","Q19",2012,22,10.5084819484025,10.9998270376155,5,0,8.602198,"P7 E1 Q1","UG",NA,"P7E1","Control"
"128","Q19",2012,24,7.07015729043397,3.19806859480151,5,0,17.604128,"P7 E1 Q1","UG",NA,"P7E1","Control"
"129","Q19",2012,28,3.49712133402947,2.3644047508745,5,0,12.629952,"P7 E1 Q1","UG",NA,"P7E1","Control"
"130","Q19",2012,29,15.18322433648,10.0596648803545,5,0,7.78930100000001,"P7 E1 Q1","UG",NA,"P7E1","Control"
"131","Q19",2012,3,4.07467490844549,23.9644066049765,5,0,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"132","Q19",2012,32,11.1546903094245,5.18357480321351,5,0,5.300979,"P7 E1 Q1","UG",NA,"P7E1","Control"
"133","Q19",2012,36,13.661170143067,5.446358637451,4,0,23.102628,"P7 E1 Q1","UG",NA,"P7E1","Control"
"134","Q19",2012,42,4.4728269582555,3.00564930560401,4,0,33.930186,"P7 E1 Q1","UG",NA,"P7E1","Control"
"135","Q19",2012,43,12.758889061228,3.62938971050151,4,0,9.82659700000001,"P7 E1 Q1","UG",NA,"P7E1","Control"
"136","Q19",2012,44,9.3837306171365,3.16980865452652,4,0,12.444743,"P7 E1 Q1","UG",NA,"P7E1","Control"
"137","Q19",2012,47,0.5,3.24331257681601,3,0,23.101394,"P7 E1 Q1","UG",NA,"P7E1","Control"
"138","Q19",2012,48,10.3445045632665,16.771956765069,3,0,2.841583,"P7 E1 Q1","UG",NA,"P7E1","Control"
"139","Q19",2012,5,10.282278986708,6.730245556089,5,1,1.830085,"P7 E1 Q1","UG",NA,"P7E1","Control"
"140","Q19",2012,52,0.6197156999325,10.6050007129775,3,0,34.643329,"P7 E1 Q1","UG",NA,"P7E1","Control"
"141","Q19",2012,53,2.971928893251,2.892590514524,3,0,4.421774,"P7 E1 Q1","UG",NA,"P7E1","Control"
"142","Q19",2012,58,1.093064008365,5.4950121742925,2,0,26.752651,"P7 E1 Q1","UG",NA,"P7E1","Control"
"143","Q19",2012,7,11.979406052802,9.8429995510125,5,0,22.811586,"P7 E1 Q1","UG",NA,"P7E1","Control"
"144","Q19",2012,8,5.60659232769299,4.492371579897,5,0,16.804298,"P7 E1 Q1","UG",NA,"P7E1","Control"
"145","Q19",2013,1,10.3529646664105,28.480686325382,6.6,0,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"146","Q19",2013,11,26.7452650816689,6.2350782762285,6,0,21.461369,"P7 E1 Q1","UG",NA,"P7E1","Control"
"147","Q19",2013,13,5.0812861528345,6.93837063554752,6,0,13.345168,"P7 E1 Q1","UG",NA,"P7E1","Control"
"148","Q19",2013,22,5.75498815658348,10.5084819484025,6,0,9.101714,"P7 E1 Q1","UG",NA,"P7E1","Control"
"149","Q19",2013,24,3.77071538962151,7.07015729043397,6,0,17.731307,"P7 E1 Q1","UG",NA,"P7E1","Control"
"150","Q19",2013,28,3.195887312984,3.49712133402947,6,0,12.016296,"P7 E1 Q1","UG",NA,"P7E1","Control"
"151","Q19",2013,29,23.2469627890065,15.18322433648,6,0,6.865731,"P7 E1 Q1","UG",NA,"P7E1","Control"
"152","Q19",2013,3,12.5436971179415,4.07467490844549,6,1,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"153","Q19",2013,32,8.30516563253102,11.1546903094245,6,0,3.54961299999999,"P7 E1 Q1","UG",NA,"P7E1","Control"
"154","Q19",2013,36,11.6022143019185,13.661170143067,5,0,23.284129,"P7 E1 Q1","UG",NA,"P7E1","Control"
"155","Q19",2013,42,10.1617841019955,4.4728269582555,5,0,33.596949,"P7 E1 Q1","UG",NA,"P7E1","Control"
"156","Q19",2013,43,30.742873490112,12.758889061228,5,0,7.632452,"P7 E1 Q1","UG",NA,"P7E1","Control"
"157","Q19",2013,44,24.4676635321265,9.3837306171365,5,0,11.240184,"P7 E1 Q1","UG",NA,"P7E1","Control"
"158","Q19",2013,48,55.7972717338975,10.3445045632665,4,0,1.98799699999999,"P7 E1 Q1","UG",NA,"P7E1","Control"
"159","Q19",2013,53,2.1405642235985,2.971928893251,4,0,3.537925,"P7 E1 Q1","UG",NA,"P7E1","Control"
"160","Q19",2013,58,0.25,1.093064008365,3,0,27.022861,"P7 E1 Q1","UG",NA,"P7E1","Control"
"161","Q19",2013,7,6.9997585906465,11.979406052802,6,0,24.060243,"P7 E1 Q1","UG",NA,"P7E1","Control"
"162","Q19",2013,8,10.284642274808,5.60659232769299,6,0,16.237951,"P7 E1 Q1","UG",NA,"P7E1","Control"
"163","Q19",2014,1,18.574379750842,10.3529646664105,7.75,0,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"164","Q19",2014,11,4.22371955692151,26.7452650816689,7,0,22.428814,"P7 E1 Q1","UG",NA,"P7E1","Control"
"165","Q19",2014,13,1.49999999999999,5.0812861528345,7,0,29.231714,"P7 E1 Q1","UG",NA,"P7E1","Control"
"166","Q19",2014,22,7.194657876608,5.75498815658348,7,0,12.205743,"P7 E1 Q1","UG",NA,"P7E1","Control"
"167","Q19",2014,24,0.25,3.77071538962151,7,0,18.927375,"P7 E1 Q1","UG",NA,"P7E1","Control"
"168","Q19",2014,28,5.55625104161251,3.195887312984,7,0,13.285124,"P7 E1 Q1","UG",NA,"P7E1","Control"
"169","Q19",2014,29,14.7102132529969,23.2469627890065,7,0,6.70359999999999,"P7 E1 Q1","UG",NA,"P7E1","Control"
"170","Q19",2014,3,9.60012657081702,12.5436971179415,7,0,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"171","Q19",2014,32,13.117909702185,8.30516563253102,7,0,6.22735,"P7 E1 Q1","UG",NA,"P7E1","Control"
"172","Q19",2014,36,15.0762887057735,11.6022143019185,6,0,22.533446,"P7 E1 Q1","UG",NA,"P7E1","Control"
"173","Q19",2014,38,0.178246,3.99004803395402,6,1,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"174","Q19",2014,4,11.855666063235,26.374328512059,7,0,13.881553,"P7 E1 Q1","UG",NA,"P7E1","Control"
"175","Q19",2014,43,2.2311896113105,30.742873490112,6,0,9.05410000000001,"P7 E1 Q1","UG",NA,"P7E1","Control"
"176","Q19",2014,44,4.43956763608053,24.4676635321265,6,0,11.386735,"P7 E1 Q1","UG",NA,"P7E1","Control"
"177","Q19",2014,48,1,55.7972717338975,5,0,3.45815,"P7 E1 Q1","UG",NA,"P7E1","Control"
"178","Q19",2014,61,0.25,3.60512979915701,3,1,0,"P7 E1 Q1","UG",NA,"P7E1","Control"
"179","Q19",2014,7,8.349041210366,6.9997585906465,7,0,23.525636,"P7 E1 Q1","UG",NA,"P7E1","Control"
"180","Q19",2014,8,1,10.284642274808,7,0,15.261687,"P7 E1 Q1","UG",NA,"P7E1","Control"
"181","Q19",2015,1,6.107899509261,18.574379750842,8.66666666666667,0,0.400578,"P7 E1 Q1","UG",NA,"P7E1","Control"
"182","Q19",2015,11,6.32771532325001,4.22371955692151,8,0,22.304075,"P7 E1 Q1","UG",NA,"P7E1","Control"
"183","Q19",2015,13,8.07892110429551,1.49999999999999,8,0,12.472679,"P7 E1 Q1","UG",NA,"P7E1","Control"
"184","Q19",2015,22,17.3502043786675,7.194657876608,8,0,7.951468,"P7 E1 Q1","UG",NA,"P7E1","Control"
"185","Q19",2015,24,2.17294119569852,0.25,8,0,19.407318,"P7 E1 Q1","UG",NA,"P7E1","Control"
"186","Q19",2015,28,4.51389979307703,5.55625104161251,8,0,10.689471,"P7 E1 Q1","UG",NA,"P7E1","Control"
"187","Q19",2015,29,14.5886928946694,14.7102132529969,8,0,5.93520699999999,"P7 E1 Q1","UG",NA,"P7E1","Control"
"188","Q19",2015,3,11.61692114667,9.60012657081702,8,0,1.59281100000001,"P7 E1 Q1","UG",NA,"P7E1","Control"
"189","Q19",2015,32,39.4967757723845,13.117909702185,8,0,3.64367,"P7 E1 Q1","UG",NA,"P7E1","Control"
"190","Q19",2015,36,9.7014578564295,15.0762887057735,7,0,24.820337,"P7 E1 Q1","UG",NA,"P7E1","Control"
"191","Q19",2015,4,8.93652697368949,11.855666063235,8,0,14.016039,"P7 E1 Q1","UG",NA,"P7E1","Control"
"192","Q19",2015,43,3.6183670100905,2.2311896113105,7,0,11.143843,"P7 E1 Q1","UG",NA,"P7E1","Control"
"193","Q19",2015,48,12.618329823412,1,6,0,4.35906,"P7 E1 Q1","UG",NA,"P7E1","Control"
"194","Q19",2015,5,9.03203865046349,33.008368149913,8,0,1.37529,"P7 E1 Q1","UG",NA,"P7E1","Control"
"195","Q19",2015,52,0.98924829396049,0.25,6,0,34.089604,"P7 E1 Q1","UG",NA,"P7E1","Control"
"196","Q19",2015,7,9.4700777956545,8.349041210366,8,0,25.006778,"P7 E1 Q1","UG",NA,"P7E1","Control"
"197","Q19",2015,8,1.4826751412045,1,8,0,15.726088,"P7 E1 Q1","UG",NA,"P7E1","Control"
"198","Q2",2007,1,2.6231549773635,4.4026187915145,1,1,0,"E1 Q2","UG",NA,"E1","Control"
"199","Q2",2007,10,0.5,32.4499869132535,1,0,0,"E1 Q2","UG",NA,"E1","Control"
"200","Q2",2007,11,22.3680355339155,0.25,1,1,1.266383,"E1 Q2","UG",NA,"E1","Control"
"201","Q2",2007,12,0.5,0.25,1,0,7.253493,"E1 Q2","UG",NA,"E1","Control"
"202","Q2",2007,17,0.75,0.25,1,0,28.055499,"E1 Q2","UG",NA,"E1","Control"
"203","Q2",2007,2,128.205678747538,42.277010166359,1,0,15.107468,"E1 Q2","UG",NA,"E1","Control"
"204","Q2",2007,20,17.6770638286765,1,1,0,13.737436,"E1 Q2","UG",NA,"E1","Control"
"205","Q2",2007,21,6.4695398112175,0.25,1,0,24.843768,"E1 Q2","UG",NA,"E1","Control"
"206","Q2",2007,22,6.821752134128,0.25,1,0,23.653141,"E1 Q2","UG",NA,"E1","Control"
"207","Q2",2007,28,0.25,0.25,1,0,17.303129,"E1 Q2","UG",NA,"E1","Control"
"208","Q2",2007,3,34.810012781016,14.559686542017,1,0,46.005635,"E1 Q2","UG",NA,"E1","Control"
"209","Q2",2007,31,1,0.25,1,0,5.495254,"E1 Q2","UG",NA,"E1","Control"
"210","Q2",2007,34,2.1062169804715,0.25,1,1,1.33718400000001,"E1 Q2","UG",NA,"E1","Control"
"211","Q2",2007,35,3.0429345015875,0.25,1,1,0.756314000000003,"E1 Q2","UG",NA,"E1","Control"
"212","Q2",2007,4,0.25,16.0525725269445,1,0,4.107846,"E1 Q2","UG",NA,"E1","Control"
"213","Q2",2007,5,6.5049456653085,15.47068500491,1,1,0,"E1 Q2","UG",NA,"E1","Control"
"214","Q2",2007,6,21.054104277763,5.6782713220645,1,0,5.542405,"E1 Q2","UG",NA,"E1","Control"
"215","Q2",2007,7,7.302747364575,29.9758036690125,1,0,0,"E1 Q2","UG",NA,"E1","Control"
"216","Q2",2007,8,23.420556395774,55.027334924115,1,0,22.916857,"E1 Q2","UG",NA,"E1","Control"
"217","Q2",2007,9,17.984066160044,36.343438123475,1,0,5.766086,"E1 Q2","UG",NA,"E1","Control"
"218","Q2",2008,1,0.5,2.6231549773635,1,0,10.403601,"E1 Q2","UG",NA,"E1","Control"
"219","Q2",2008,10,0.25,0.5,1.5,0,0.529369000000003,"E1 Q2","UG",NA,"E1","Control"
"220","Q2",2008,11,32.455311824039,22.3680355339155,1.5,0,0,"E1 Q2","UG",NA,"E1","Control"
"221","Q2",2008,12,0.25,0.5,1.5,0,3.619184,"E1 Q2","UG",NA,"E1","Control"
"222","Q2",2008,14,3.386514575809,0.25,1,0,14.311177,"E1 Q2","UG",NA,"E1","Control"
"223","Q2",2008,16,0.5,0.25,1,0,6.87786799999999,"E1 Q2","UG",NA,"E1","Control"
"224","Q2",2008,18,0.25,0.25,1,0,14.067062,"E1 Q2","UG",NA,"E1","Control"
"225","Q2",2008,2,46.6981579867805,128.205678747538,1.5,0,0,"E1 Q2","UG",NA,"E1","Control"
"226","Q2",2008,20,10.011473302672,17.6770638286765,1.5,0,9.37184599999999,"E1 Q2","UG",NA,"E1","Control"
"227","Q2",2008,21,24.1147720526375,6.4695398112175,2,0,23.125551,"E1 Q2","UG",NA,"E1","Control"
"228","Q2",2008,22,8.18435189078101,6.821752134128,2,0,22.192357,"E1 Q2","UG",NA,"E1","Control"
"229","Q2",2008,3,20.323828964636,34.810012781016,1.66666666666667,0,5.44438,"E1 Q2","UG",NA,"E1","Control"
"230","Q2",2008,31,0.25,1,2,0,6.137316,"E1 Q2","UG",NA,"E1","Control"
